Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Microorganism	PHVS_Microorganism_CDC	2.16.840.1.114222.4.11.1009	12	Microorganisms/infectious agents	Published	09/01/2020	Value set updated based on the September 1, 2020 US Edition of SNOMED CT 

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
48313000	Bovine adenovirus 8 (organism)	Bovine adenovirus 8 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
37544008	Bovine adenovirus 9 (organism)	Bovine adenovirus 9 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
422545005	Bovine adenovirus A (organism)	Bovine adenovirus A (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
422739000	Bovine adenovirus B (organism)	Bovine adenovirus B (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
425070009	Bovine adenovirus C (organism)	Bovine adenovirus C (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
443122005	Bovine adenovirus D (organism)	Bovine adenovirus D (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
443123000	Bovine adenovirus E (organism)	Bovine adenovirus E (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
443114003	Bovine adenovirus F (organism)	Bovine adenovirus F (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
48842001	Bovine astrovirus (organism)	Bovine astrovirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
407372004	Bovine coronavirus (organism)	Bovine coronavirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
115647004	Bovine diarrhea virus, noncytopathic strain (organism)	Bovine diarrhea virus, noncytopathic strain (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
115645007	Bovine diarrhea virus, type 1 (organism)	Bovine diarrhea virus, type 1 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
115646008	Bovine diarrhea virus, type 2 (organism)	Bovine diarrhea virus, type 2 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
407357003	Bovine enteric calicivirus (organism)	Bovine enteric calicivirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
41024002	Bovine enterovirus (organism)	Bovine enterovirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
54875006	Bovine enterovirus 1 (organism)	Bovine enterovirus 1 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
83009004	Bovine enterovirus 2 (organism)	Bovine enterovirus 2 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
50074000	Bovine enterovirus 3 (organism)	Bovine enterovirus 3 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
26038000	Bovine enterovirus 4 (organism)	Bovine enterovirus 4 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
41662000	Bovine enterovirus 5 (organism)	Bovine enterovirus 5 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
29941005	Bovine enterovirus 6 (organism)	Bovine enterovirus 6 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
22594009	Bovine enterovirus 7 (organism)	Bovine enterovirus 7 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
19852002	Bovine ephemeral fever virus (organism)	Bovine ephemeral fever virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
42642006	Bovine foamy virus (organism)	Bovine foamy virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
55682003	Bovine herpesvirus 1 (organism)	Bovine herpesvirus 1 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
18045006	Bovine herpesvirus 2 (organism)	Bovine herpesvirus 2 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
1143005	Bovine herpesvirus 4 (organism)	Bovine herpesvirus 4 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
127544003	Bovine herpesvirus 5 (organism)	Bovine herpesvirus 5 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
112379009	Bovine immunodeficiency virus (organism)	Bovine immunodeficiency virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
407416006	Bovine lentivirus group (organism)	Bovine lentivirus group (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
38857005	Bovine leukosis virus (organism)	Bovine leukosis virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
25018007	Bovine mucosal disease virus (organism)	Bovine mucosal disease virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
11693005	Bovine papillomavirus (organism)	Bovine papillomavirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
4234008	Bovine papillomavirus type 1 (organism)	Bovine papillomavirus type 1 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
35572002	Bovine papillomavirus type 2 (organism)	Bovine papillomavirus type 2 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
15506006	Bovine papillomavirus type 3 (organism)	Bovine papillomavirus type 3 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
37345005	Bovine papillomavirus type 4 (organism)	Bovine papillomavirus type 4 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
87143007	Bovine papillomavirus type 5 (organism)	Bovine papillomavirus type 5 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
27111004	Bovine papular stomatitis virus (organism)	Bovine papular stomatitis virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
128362009	Bovine parainfluenza virus 3 (organism)	Bovine parainfluenza virus 3 (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
23188004	Bovine parvovirus (organism)	Bovine parvovirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
407464002	Bovine polyomavirus (organism)	Bovine polyomavirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
49779001	Bovine respiratory syncytial virus (organism)	Bovine respiratory syncytial virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
48291000	Bovine rhinovirus (organism)	Bovine rhinovirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
450867005	Bovine rhinovirus A (organism)	Bovine rhinovirus A (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
450868000	Bovine rhinovirus B (organism)	Bovine rhinovirus B (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
68638009	Bovine spongiform encephalopathy agent (organism)	Bovine spongiform encephalopathy agent (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
407364001	Bovine torovirus (organism)	Bovine torovirus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
449545001	Bowmanella denitrificans (organism)	Bowmanella denitrificans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413690002	Brachybacterium alimentarium (organism)	Brachybacterium alimentarium (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413691003	Brachybacterium arcticum (organism)	Brachybacterium arcticum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413692005	Brachybacterium conglomeratum (organism)	Brachybacterium conglomeratum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413693000	Brachybacterium faecium (organism)	Brachybacterium faecium (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413694006	Brachybacterium fresconis (organism)	Brachybacterium fresconis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
708948006	Brachybacterium huguangmaarense (organism)	Brachybacterium huguangmaarense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413695007	Brachybacterium muris (organism)	Brachybacterium muris (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413696008	Brachybacterium nesterenkovii (organism)	Brachybacterium nesterenkovii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413697004	Brachybacterium paraconglomeratum (organism)	Brachybacterium paraconglomeratum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413698009	Brachybacterium rhamnosum (organism)	Brachybacterium rhamnosum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413699001	Brachybacterium sacelli (organism)	Brachybacterium sacelli (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
734198002	Brachybacterium saurashtrense (organism)	Brachybacterium saurashtrense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
708949003	Brachybacterium squillarum (organism)	Brachybacterium squillarum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413701001	Brachybacterium tyrofermentans (organism)	Brachybacterium tyrofermentans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
418102002	Brachyconidiella (organism)	Brachyconidiella (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433740002	Brachymonas denitrificans (organism)	Brachymonas denitrificans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
48621001	Brachyspira aalborgi (organism)	Brachyspira aalborgi (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431679009	Brachyspira alvinipulli (organism)	Brachyspira alvinipulli (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113515000	Brachyspira hyodysenteriae (organism)	Brachyspira hyodysenteriae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113516004	Brachyspira innocens (organism)	Brachyspira innocens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113716001	Brachyspira intermedia (organism)	Brachyspira intermedia (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
3421000146106	Brachyspira murdochii (organism)	Brachyspira murdochii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113517008	Brachyspira pilosicoli (organism)	Brachyspira pilosicoli (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433569008	Brackiella oedipodis (organism)	Brackiella oedipodis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413702008	Bradyrhizobium betae (organism)	Bradyrhizobium betae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413703003	Bradyrhizobium canariense (organism)	Bradyrhizobium canariense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
712777003	Bradyrhizobium daqingense (organism)	Bradyrhizobium daqingense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
7821000146101	Bradyrhizobium denitrificans (organism)	Bradyrhizobium denitrificans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413704009	Bradyrhizobium elkanii (organism)	Bradyrhizobium elkanii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
445759000	Bradyrhizobium iriomotense (organism)	Bradyrhizobium iriomotense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413705005	Bradyrhizobium japonicum (organism)	Bradyrhizobium japonicum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413706006	Bradyrhizobium liaoningense (organism)	Bradyrhizobium liaoningense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413707002	Bradyrhizobium lupini (organism)	Bradyrhizobium lupini (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
712775006	Bradyrhizobium oligotrophicum (organism)	Bradyrhizobium oligotrophicum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
712776007	Bradyrhizobium ottawaense (organism)	Bradyrhizobium ottawaense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
413709004	Bradyrhizobium yuanmingense (organism)	Bradyrhizobium yuanmingense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
718793004	Branchiibius hedensis (organism)	Branchiibius hedensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
417494001	Branching Gram-positive bacillus (organism)	Branching Gram-positive bacillus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
78402008	Breda virus (organism)	Breda virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431680007	Brenneria alni (organism)	Brenneria alni (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
420490008	Brenneria nigrifluens (organism)	Brenneria nigrifluens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
422105006	Brenneria rubrifaciens (organism)	Brenneria rubrifaciens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431100005	Brenneria salicis (organism)	Brenneria salicis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
771297006	Brettanomyces anomalus (organism)	Brettanomyces anomalus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
771390006	Brettanomyces bruxellensis (organism)	Brettanomyces bruxellensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
14171000146103	Brettanomyces naardenensis (organism)	Brettanomyces naardenensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114115001	Brevibacillus agri (organism)	Brevibacillus agri (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114116000	Brevibacillus borstelensis (organism)	Brevibacillus borstelensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114117009	Brevibacillus brevis (organism)	Brevibacillus brevis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114118004	Brevibacillus centrosporus (organism)	Brevibacillus centrosporus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114119007	Brevibacillus choshinensis (organism)	Brevibacillus choshinensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114120001	Brevibacillus formosus (organism)	Brevibacillus formosus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
782460005	Brevibacillus gelatini (organism)	Brevibacillus gelatini (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
788669008	Brevibacillus ginsengisoli (organism)	Brevibacillus ginsengisoli (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
385495009	Brevibacillus invocatus (organism)	Brevibacillus invocatus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114121002	Brevibacillus laterosporus (organism)	Brevibacillus laterosporus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431130002	Brevibacillus limnophilus (organism)	Brevibacillus limnophilus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
448847008	Brevibacillus panacihumi (organism)	Brevibacillus panacihumi (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114122009	Brevibacillus parabrevis (organism)	Brevibacillus parabrevis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114123004	Brevibacillus reuszeri (organism)	Brevibacillus reuszeri (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114124005	Brevibacillus thermoruber (organism)	Brevibacillus thermoruber (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431098005	Brevibacterium antiquum (organism)	Brevibacterium antiquum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431090003	Brevibacterium aurantiacum (organism)	Brevibacterium aurantiacum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431131003	Brevibacterium avium (organism)	Brevibacterium avium (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
6405003	Brevibacterium casei (organism)	Brevibacterium casei (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
424756007	Brevibacterium celere (organism)	Brevibacterium celere (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
57301000	Brevibacterium epidermidis (organism)	Brevibacterium epidermidis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
7531008	Brevibacterium frigoritolerans (organism)	Brevibacterium frigoritolerans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
83307007	Brevibacterium halotolerans (organism)	Brevibacterium halotolerans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
71548006	Brevibacterium iodinum (organism)	Brevibacterium iodinum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
112278004	Brevibacterium linens (organism)	Brevibacterium linens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
116385004	Brevibacterium liquefaciens (organism)	Brevibacterium liquefaciens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
409826000	Brevibacterium luteolum (organism)	Brevibacterium luteolum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
3431000146108	Brevibacterium marinum (organism)	Brevibacterium marinum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
447070002	Brevibacterium massiliense (organism)	Brevibacterium massiliense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431099002	Brevibacterium mcbrellneri (organism)	Brevibacterium mcbrellneri (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113519006	Brevibacterium otitidis (organism)	Brevibacterium otitidis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
2263007	Brevibacterium oxydans (organism)	Brevibacterium oxydans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
416223009	Brevibacterium paucivorans (organism)	Brevibacterium paucivorans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431093001	Brevibacterium permense (organism)	Brevibacterium permense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431091004	Brevibacterium picturae (organism)	Brevibacterium picturae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
771551008	Brevibacterium pityocampae (organism)	Brevibacterium pityocampae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
446348002	Brevibacterium ravenspurgense (organism)	Brevibacterium ravenspurgense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
72304004	Brevibacterium refuscens (organism)	Brevibacterium refuscens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
816046005	Brevibacterium sandarakinum (organism)	Brevibacterium sandarakinum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431681006	Brevibacterium sanguinis (organism)	Brevibacterium sanguinis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
433555008	Brevinema andersonii (organism)	Brevinema andersonii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
431089007	Brevundimonas alba (organism)	Brevundimonas alba (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
423035009	Brevundimonas aurantiaca (organism)	Brevundimonas aurantiaca (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
424147009	Brevundimonas bacteroides (organism)	Brevundimonas bacteroides (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
699345008	Brevundimonas bullata (organism)	Brevundimonas bullata (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113689009	Brevundimonas diminuta (organism)	Brevundimonas diminuta (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
423923008	Brevundimonas intermedia (organism)	Brevundimonas intermedia (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
425065002	Brevundimonas mediterranea (organism)	Brevundimonas mediterranea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
448848003	Brevundimonas naejangsanensis (organism)	Brevundimonas naejangsanensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
424717001	Brevundimonas nasdae (organism)	Brevundimonas nasdae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
699344007	Brevundimonas staleyi (organism)	Brevundimonas staleyi (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
423492004	Brevundimonas subvibrioides (organism)	Brevundimonas subvibrioides (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
699343001	Brevundimonas terrae (organism)	Brevundimonas terrae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
708478005	Brevundimonas vancanneytii (organism)	Brevundimonas vancanneytii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
424317004	Brevundimonas variabilis (organism)	Brevundimonas variabilis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
113690000	Brevundimonas vesicularis (organism)	Brevundimonas vesicularis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
