"code"	"mo"
"FINMAG"	"B_FNGLD_MAGN"
"FINSPP"	"B_FNGLD"
"FLA"	"B_FLVBC"
"FLA.SP"	"B_FLVBC"
"FLABRE"	"B_EMPDB_BRVS"
"FLAG2E"	"B_FLVBC"
"FLAG2H"	"B_FLVBC"
"FLAG2I"	"B_FLVBC"
"FLAGLE"	"B_CHRYS_GLEM"
"FLAIND"	"B_CHRYS_INDL"
"FLAMEN"	"B_ELZBT_MNNG"
"FLAODO"	"B_MYRDS_DRTS"
"FLASPP"	"B_FLVBC"
"FLB"	"B_FLVBC_BRNCH"
"FLBIND"	"B_FLVBC"
"FLBSPP"	"B_FLVBC"
"FLC"	"B_FLVBC_CLMN"
"FLM"	"B_PSDMN"
"FLMORY"	"B_PSDMN_ORYZ"
"FLMSPP"	"B_PSDMN"
"FLP"	"B_FLVBC_PSYCH"
"FLU"	"B_FLRBC"
"FLUSPP"	"B_LGNLL"
"FLV"	"B_FLVMN"
"FLV.SP"	"B_PSDMN"
"FLVPLA"	"B_FLVNF_PLAT"
"FLVSPP"	"B_PSDMN"
"FMD"	"B_FRNCS_TLRN_MDST"
"FME"	"B_ELZBT_MNNG"
"FMN"	"F_FUSRM_JKRI"
"FMNSPP"	"F_FUSRM"
"FMO"	"B_FSBCTR_MRTF"
"FMZ"	"B_SPHNGB_MIZT"
"FNA"	"B_FSBCTR_NVFR"
"FNE"	"B_FSBCTR_NCRP"
"FNG"	"B_FSBCTR_NCRG"
"FNU"	"B_FSBCTR_NCLT"
"FNV"	"B_FRNCS_TLRN_NVCD"
"FOD"	"B_MYRDS_DRTS"
"FON"	"F_FONSC"
"FOR"	"B_FLVMN_ORYZ"
"FPA"	"F_FUSRM_PLLD"
"FPD"	"F_FONSC_PDRS"
"FPE"	"B_FSBCTR_PRDN"
"FPH"	"B_FRNCS_PHLM"
"FPL"	"B_FRNCS_TLRN_HLRC"
"FPO"	"B_FSBCTR_NCLT_PLYM"
"FPR"	"B_FCLBCT_PRSN"
"FRA"	"B_FRNCS"
"FRA.SP"	"B_FRNCS"
"FRAPHI"	"B_FRNCS_PHLM"
"FRASPP"	"B_FRNCS"
"FRATUL"	"B_FRNCS_TLRN"
"FRB"	"B_FRNCN"
"FRBPUL"	"B_FRNCN_PLVR"
"FRBSPP"	"B_FRNCN"
"FRC"	"B_FRNCS"
"FRCPHI"	"B_FRNCS_PHLM"
"FRCSPP"	"B_FRNCS"
"FRCTUL"	"B_FRNCS_TLRN"
"FRN"	"B_FRNCS_NTNN"
"FRU"	"B_FSBCTR_RUSS"
"FSR"	"B_FSBCTR"
"FSRGON"	"B_FSBCTR_GNDF"
"FSRMOR"	"B_FSBCTR_MRTF"
"FSRNAV"	"B_FSBCTR_NVFR"
"FSRNEC"	"B_FSBCTR"
"FSRNEG"	"B_FSBCTR_NCRG"
"FSRNEP"	"B_FSBCTR_NCRP"
"FSRNUC"	"B_FSBCTR_NCLT"
"FSRNUCNU"	"B_FSBCTR_NCLT"
"FSRNUCPO"	"B_FSBCTR_NCLT_PLYM"
"FSRNUCVI"	"B_FSBCTR_VNCN"
"FSRNUNA"	"B_FSBCTR_NCLT"
"FSRRUS"	"B_FSBCTR_RUSS"
"FSRSPP"	"B_FSBCTR"
"FSRVAR"	"B_FSBCTR_VARM"
"FSU"	"B_EBCTRM_SULC"
"FTH"	"B_SPHNGB_THLP"
"FTU"	"B_FRNCS_TLRN"
"FU-"	"B_FSBCTR"
"FUA.SP"	"F_FUSRM"
"FUL"	"B_FSBCTR_ULCR"
"FUR"	"F_FUSRM"
"FUROXY"	"F_FUSRM_OXYS"
"FURPET"	"F_FUSRM_PTRL"
"FURSOL"	"F_FUSRM_SOLN"
"FURSPP"	"F_FUSRM"
"FUS"	"F_FUSRM"
"FUS.SP"	"B_FSBCTR"
"FUSGON"	"B_FSBCTR_GNDF"
"FUSMOR"	"B_FSBCTR_MRTF"
"FUSNAV"	"B_FSBCTR_NVFR"
"FUSNEC"	"B_FSBCTR"
"FUSNEG"	"B_FSBCTR_NCRG"
"FUSNEP"	"B_FSBCTR_NCRP"
"FUSNUC"	"B_FSBCTR_NCLT"
"FUSNUNA"	"B_FSBCTR_NCLT"
"FUSOXY"	"F_FUSRM_OXYS"
"FUSRUS"	"B_FSBCTR_RUSS"
"FUSSOL"	"F_FUSRM_SOLN"
"FUSSPP"	"B_FSBCTR"
"FUSVAR"	"B_FSBCTR_VARM"
"FVA"	"B_FSBCTR_VARM"
"FVI"	"B_FSBCTR_NCLT_VNCN"
"FVL"	"B_FLFCT_VLLS"
"FVX"	"B_SHGLL_FLXN"
"FVY"	"B_SHGLL_FLXN"
"FXX"	"B_SHGLL_FLXN"
"G.AIC"	"B_GORDN_AMAR"
"G.AMA"	"B_GORDN_ACHN"
"G.CAN"	"F_GTRCH_NDDM"
"G.HAE"	"B_GEMLL_HMLY"
"G.MOR"	"B_GEMLL_MRBL"
"G.SAN"	"B_GLBCT_SNGN"
"G.SPU"	"B_GORDN_SPUT"
"G.SUL"	"B_GLBCT_SLFD"
"G.VAG"	"B_GRDNR_VGNL"
"G51"	"B_SLMNL_GRPA"
"G52"	"B_SLMNL_GRPA"
"G53"	"B_SLMNL_GRPA"
"G54"	"B_SLMNL_GRPA"
"G55"	"B_SLMNL_GRPA"
"G56"	"B_SLMNL_GRPA"
"G57"	"B_SLMNL_GRPA"
"G58"	"B_SLMNL_GRPA"
"G59"	"B_SLMNL_GRPA"
"G60"	"B_SLMNL_GRPA"
"G61"	"B_SLMNL_GRPA"
"G62"	"B_SLMNL_GRPA"
"G63"	"B_SLMNL_GRPA"
"G64"	"B_SLMNL_GRPA"
"G65"	"B_SLMNL_GRPA"
"G66"	"B_SLMNL_GRPA"
"G67"	"B_SLMNL_GRPA"
"GAI"	"B_GORDN_ACHN"
"GAL.SP"	"B_GLLBC"
"GAR"	"B_GRDNR"
"GAR.SP"	"B_GRDNR"
"GARSPP"	"B_GRDNR"
"GARVAG"	"B_GRDNR_VGNL"
"GBP"	"B_GORDN_RBRP"
"GBR"	"B_GORDN_BRNC"
"GC1"	"B_SLMNL_GRPC"
"GC2"	"B_SLMNL_GRPC"
"GC3"	"B_SLMNL_GRPC"
"GC4"	"B_SLMNL_GRPC"
"GCA"	"F_SPRCH_CPTT"
"GCN"	"F_GTRCH_RCHM"
"GCT"	"B_GRNLC"
"GCTSPP"	"B_GRNLC"
"GD1"	"B_SLMNL_GRPD"
"GD2"	"B_SLMNL_GRPD"
"GD3"	"B_SLMNL_GRPD"
"GE1"	"B_SLMNL_GRPE"
"GE2"	"B_SLMNL_GRPE"
"GE3"	"B_SLMNL_GRPE"
"GE4"	"B_SLMNL_GRPE"
"GEC"	"F_GMYCS"
"GEM"	"B_GEMLL"
"GEM.SP"	"B_GEMLL"
"GEMBER"	"B_GEMLL_BRGR"
"GEMHAE"	"B_GEMLL_HMLY"
"GEMMOR"	"B_GEMLL_MRBL"
"GEMSAN"	"B_GEMLL_SNGN"
"GEMSPP"	"B_GEMLL"
"GEO"	"F_GTRCH"
"GEO.SP"	"B_GBCLL"
"GG1"	"B_SLMNL_GRPG"
"GG2"	"B_SLMNL_GRPG"
"GHA"	"B_GEMLL_HMLY"
"GIA"	"P_GIARD"
"GIALAM"	"P_GIARD_DDNL"
"GIASPP"	"P_GIARD"
"GISA"	"B_STPHY_AURS"
"GISGCA"	"F_YEAST"
"GLA"	"P_GIARD_LMBL"
"GLBSAN"	"B_GLBCT_SNGN"
"GLE"	"B_GLEIM"
"GLEEUR"	"B_GLEIM_EURP"
"GLESPP"	"B_GLEIM"
"GLH"	"B_GLLBC_ANTS"
"GLL"	"B_GLLBC"
"GLO"	"B_GLBCT"
"GLO.SP"	"B_GLBCT"
"GLOSAN"	"B_GLBCT_SNGN"
"GLOSPP"	"B_GLBCT"
"GM+"	"B_GRAMP"
"GM-"	"B_GRAMN"
"GMO"	"B_GEMLL_MRBL"
"GNC"	"B_GRAMN"
"GNCAN"	"B_GRAMN"
"GNE"	"B_GRAMN"
"GNR"	"B_GRAMN"
"GNSAN"	"B_GRAMN"
"GOL"	"B_SLMNL_GLDC"
"GOR"	"B_GORDN"
"GOR.SP"	"B_GORDN"
"GORALK"	"B_GORDN_ALKN"
"GORBRO"	"B_GORDN_BRNC"
"GORSPP"	"B_GORDN"
"GORSPU"	"B_GORDN_SPUT"
"GPC"	"B_GRAMP"
"GPCAN"	"B_GRAMP"
"GPE"	"F_DDSCS_LCTS"
"GPR"	"B_GRAMP"
"GPSAN"	"B_GRAMP"
"GPSTV"	"B_GRAMP"
"GRA"	"B_SLMNL_GRPA"
"GRA.SP"	"B_GRNLC"
"GRAADI"	"B_GRNLC_ADCN"
"GRAELE"	"B_GRNLC_ELGN"
"GRAM+"	"B_GRAMP"
"GRAM-"	"B_GRAMN"
"GRASPP"	"B_GRNLC"
"GRB"	"B_SLMNL_GRPB"
"GRC"	"B_SLMNL_GRPC"
"GRD"	"B_SLMNL_GRPD"
"GRE"	"B_SLMNL_GRPE"
"GRF"	"B_SLMNL_GRPF"
"GRFSPP"	"B_SLMNL"
"GRG"	"B_SLMNL_GRPG"
"GRH"	"B_SLMNL_GRPH"
"GRI"	"B_SLMNL_GRPA"
"GRJ"	"B_SLMNL_GRPA"
"GRK"	"B_SLMNL_GRPA"
"GRL"	"B_SLMNL_GRPA"
"GRM"	"B_SLMNL_GRPA"
"GRN"	"B_SLMNL_GRPA"
"GRO"	"B_SLMNL_GRPA"
"GRP"	"B_SLMNL_GRPA"
"GRQ"	"B_SLMNL_GRPA"
"GRR"	"B_SLMNL_GRPA"
"GRS"	"B_SLMNL_GRPA"
"GRT"	"B_SLMNL_GRPA"
"GRU"	"B_SLMNL_GRPA"
"GRV"	"B_SLMNL_GRPA"
"GRW"	"B_SLMNL_GRPA"
"GRX"	"B_SLMNL_GRPA"
"GRY"	"B_SLMNL_GRPA"
"GRZ"	"B_SLMNL_GRPA"
"GSA"	"B_GLBCT_SNGN"
"GSU"	"B_GORDN_SPUT"
"GTC.SP"	"F_GTRCH"
"GTE"	"B_GORDN_TERR"
"GVA"	"B_GRDNR_VGNL"
"GVB"	"UNKNOWN"
"GVC"	"UNKNOWN"
"GVR"	"UNKNOWN"
"H.AEG"	"B_HMPHL_AEGY"
"H.AGN"	"B_AGGRG_SGNS"
"H.ALV"	"B_HAFNI_ALVE"
"H.APH"	"B_AGGRG_APHR"
"H.CIN"	"B_HLCBCT_CIND"
"H.FEL"	"B_HLCBCT_FELS"
"H.FEN"	"B_HLCBCT_FNNL"
"H.FOE"	"B_HLPHG_FOTD"
"H.INF"	"B_HMPHL_INFL"
"H.INFL"	"B_HMPHL_INFL"
"H.MUS"	"B_HLCBCT_MSTL"
"H.PARG"	"B_AVBCT_PRGL"
"H.PARI"	"B_HMPHL_PRNF"
"H.PARP"	"B_AGGRG_APHR"
"H.PARS"	"B_GLSSR_PRSS"
"H.PYL"	"B_HLCBCT_PYLR"
"H.SAL"	"A_HLCCC_SLFD"
"H.SEG"	"B_AGGRG_SGNS"
"H.SOM"	"B_HSTPH_SOMN"
"H.SUT"	"B_GLSSR_PRSS"
"HA-"	"B_HMPHL"
"HAA"	"B_HLLLL"
"HAASPP"	"B_HLLLL"
"HAB"	"B_HMTBC"
"HABMAS"	"B_HMTBC_MSSL"
"HABSPP"	"B_HMTBC"
"HAC"	"B_AGGRG_ACTN"
"HACEK"	"B_HACEK"
"HACEK"	"B_HACEK"
"HAE"	"B_HMPHL"
"HAE.SP"	"B_HMPHL"
"HAEAEG"	"B_HMPHL_AEGY"
"HAEAPH"	"B_AGGRG_APHR"
"HAEDUC"	"B_HMPHL_DCRY"
"HAEHAE"	"B_HMPHL_HMLY"
"HAEHAG"	"B_CANCL_HMGL"
"HAEHAM"	"B_HMPHL_HMLY"
"HAEINF"	"B_HMPHL_INFL"
"HAEINFB"	"B_HMPHL_INFL"
"HAELSP"	"B_HMPHL_FELS"
"HAEMAS"	"B_HMPHL_MSSL"
"HAEPAA"	"B_AGGRG_APHR"
"HAEPAH"	"B_HMPHL_PRHM"
"HAEPAI"	"B_HMPHL_PRNF"
"HAEPAP"	"B_HMPHL_PRPH"
"HAEPAR"	"B_AVBCT_PRGL"
"HAEPAS"	"B_GLSSR_PRSS"
"HAEPIN"	"B_HMPHL_PRNF"
"HAEPLE"	"B_ACTNB_PLRP"
"HAEPRO"	"B_AGGRG_APHR"
"HAESEG"	"B_AGGRG_SGNS"
"HAESPP"	"B_HMPHL"
"HAF"	"B_HAFNI"
"HAF.SP"	"B_HAFNI"
"HAFALV"	"B_HAFNI_ALVE"
"HAFSPP"	"B_HAFNI"
"HAG"	"B_HMPHL_AEGY"
"HAK"	"B_HACEK"
"HAL"	"B_HAFNI_ALVE"
"HAL.SP"	"A_HLCCC"
"HALSAC"	"A_HLCCC_SCCH"
"HALSPP"	"A_HLCCC"
"HALTUR"	"A_HLTRR_TRKM"
"HAM"	"B_HALMNS"
"HAMMAS"	"B_HMTBC_MSSL"
"HAMSPP"	"B_HALMNS"
"HAN"	"F_HNSNL"
"HANSPP"	"F_HNDRS_ASTR"
"HAP"	"B_AGGRG_APHR"
"HAR"	"P_HRTMN"
"HAT"	"B_HTHWY"
"HAU"	"F_HNDRS_ASTR"
"HAUSPP"	"F_HNDRS_ASTR"
"HCA"	"F_HSTPL_CPSL"
"HCI"	"B_HLCBCT_CIND"
"HDB"	"F_HSTPL_DUBS"
"HDI"	"AN_TAENI_SGNT"
"HDU"	"B_HMPHL_DCRY"
"HE.CAN"	"B_HLCBCT_CANS"
"HE.SAL"	"B_HLCBCT_SLMN"
"HEC"	"B_HLCCC"
"HECKUN"	"B_HLCCC_KUNZ"
"HECSPP"	"B_HLCCC"
"HEL"	"B_HLCBCT"
"HEL.SP"	"B_HLCBCT"
"HELCIN"	"B_HLCBCT_CIND"
"HELFEN"	"B_HLCBCT_FNNL"
"HELMUS"	"B_HLCBCT_MSTL"
"HELPUL"	"B_HLCBCT_PLLR"
"HELPYL"	"B_HLCBCT_PYLR"
"HELSPP"	"B_HLCBCT"
"HEMST"	"B_STRPT_HAEM"
"HEQ"	"B_TYLRL_EQGN"
"HES"	"B_SLMNL_CHST"
"HET"	"AN_HTRPH"
"HFA"	"F_HSTPL_CPSL"
"HFE"	"B_HLCBCT_FELS"
"HFN"	"B_HLCBCT_FNNL"
"HFV"	"B_HAFNI_PRLV"
"HHA"	"B_HMPHL_HMGL"
"HHE"	"B_HMPHL_HMLY"
"HHT"	"AN_HTRPH_HTRP"
"HIB"	"B_HMPHL_INFL"
"HIN"	"B_HMPHL_INFL"
"HIS"	"F_HSTPL"
"HIS.SP"	"B_HSTPH"
"HISCAP"	"F_HSTPL_CPSL"
"HISSPP"	"F_HSTPL"
"HIT"	"B_HSTPH"
"HITSPP"	"B_HSTPH"
"HKU"	"B_HLCCC_KUNZ"
"HLN.SP"	"B_HNRBM"
"HMU"	"B_HLCBCT_MSTL"
"HNE"	"B_HLCBCT"
"HNESPP"	"B_HLCBCT"
"HOL.SP"	"B_HLPHG"
"HOT"	"F_HORTA"
"HPC"	"B_HMPHL_PRCN"
"HPG"	"B_AVBCT_PRGL"
"HPH"	"B_HMPHL_PRHM"
"HPI"	"B_HMPHL_PRNF"
"HPL"	"B_HMPHL_PRPH"
"HPO"	"F_OGATA"
"HPOSPP"	"F_HNDRS_ASTR"
"HPR"	"B_HMPHL_PRSS"
"HPU"	"B_HLCBCT_PLLR"
"HPY"	"B_HLCBCT_PYLR"
"HRB"	"B_HRBSP"
"HSA"	"B_STRPT_GRPA"
"HSB"	"B_STRPT_GRPB"
"HSC"	"B_STRPT_GRPC"
"HSE"	"B_AGGRG_SGNS"
"HSF"	"B_STRPT_GRPF"
"HSG"	"B_STRPT_GRPG"
"HSO"	"B_HSTPH_SOMN"
"HSP"	"F_HNDRS_ASTR"
"HSPSPP"	"F_HNDRS_ASTR"
"HSR"	"B_HLLLL_SRGN"
"HXB"	"B_HMPHL_INFL"
"HXT"	"B_HMPHL_INFL"
"HYM"	"AN_HYMNL"
"HYMDIM"	"AN_HYMNL_DMNT"
"IBU"	"P_IODMB_BTSC"
"ILY"	"B_ILYBC"
"ILYSPP"	"B_ILYBC"
"IND"	"B_SLMNL_ENTR_ENTR"
"INF"	"B_SLMNL_ENTR_ENTR"
"INQ"	"B_INQLN"
"INQLIM"	"B_INQLN_LMSS"
"INQSPP"	"B_INQLN"
"IOD"	"P_IODMB"
"IODBUT"	"P_IODMB_BTSC"
"ISA"	"B_SLMNL_ENTR_ENTR"
"JAN"	"B_JNBCT"
"JAN.SP"	"B_JNTHN"
"JANSPP"	"B_JNBCT"
"JAV"	"B_SLMNL_ENTR_ENTR"
"JIG"	"B_JHNSN_IGNV"
"JOH"	"B_JHNSN"
"JOHSPP"	"B_JHNSN"
"JON"	"B_JONES"
"JONDEN"	"B_JONES_DNTR"
"JONSPP"	"B_JONES"
"K.ASC"	"B_KLYVR_ASCR"
"K.CRY"	"B_KLYVR_CRYC"
"K.GP47"	"B_KLBSL_AERG"
"K.KRI"	"B_ROTHI_KRST"
"K.OXY"	"B_KLBSL_OXYT"
"K.PNEO"	"B_KLBSL_PNMN_OZAN"
"K.PNER"	"B_KLBSL_PNMN_RHNS"
"K.PNEU"	"B_KLBSL_PNMN"
"K.PNPN"	"B_KLBSL_PNMN_PNMN"
"K.ROS"	"B_KOCUR_ROSE"
"K.SED"	"B_KYTCC_SDNT"
"K99"	"B_ESCHR_COLI"
"KAS"	"B_KLYVR_ASCR"
"KCR"	"B_KLYVR_CRYC"
"KDE"	"B_KGLLA_DNTR"
"KII"	"F_CANDD_BLNK"
"KIN"	"B_KGLLA"
"KIN.SP"	"B_KGLLA"
"KINDEN"	"B_KGLLA_DNTR"
"KININD"	"B_STTNL_INDL"
"KINKIN"	"B_KGLLA_KING"
"KINORA"	"B_KGLLA"
"KINSPP"	"B_KGLLA"
"KKI"	"B_KGLLA_KING"
"KKR"	"B_KOCUR_KRST"
"KL-"	"B_KLBSL"
"KLA"	"F_KLYVR_LCTS"
"KLE"	"B_KLBSL"
"KLE.SP"	"B_KLBSL"
"KLEAER"	"B_KLBSL_AERG"
"KLEG47"	"B_KLBSL"
"KLEORN"	"B_KLBSL_ORNT"
"KLEOXY"	"B_KLBSL_OXYT"
"KLEOZA"	"B_KLBSL_PNMN_OZAN"
"KLEPLA"	"B_KLBSL_PLNT"
"KLEPNE"	"B_KLBSL_PNMN"
"KLEPNEC"	"B_KLBSL_PNMN"
"KLEPSP"	"B_KLBSL_PNMN"
"KLERHI"	"B_KLBSL_PNMN_RHNS"
"KLESPP"	"B_KLBSL"
"KLETER"	"B_KLBSL_TRRG"
"KLEVAR"	"B_KLBSL_VRCL"
"KLU"	"B_KLYVR"
"KLU.SP"	"B_KLYVR"
"KLUASC"	"B_KLYVR_ASCR"
"KLUCRY"	"B_KLYVR_CRYC"
"KLUINT"	"B_KLYVR"
"KLUSPP"	"B_KLYVR"
"KLV"	"F_KLYVR"
"KMA"	"F_KLYVR_RXNS"
"KO8724"	"B_KLBSL_OXYT"
"KOC"	"B_KOCUR"
"KOC.SP"	"B_KOCUR"
"KOCCAR"	"B_KOCUR_CRNP"
"KOCKOR"	"B_ROTHI_KRNS"
"KOCKRI"	"B_ROTHI_KRST"
"KOCPAL"	"B_KOCUR_PLST"
"KOCRHI"	"B_KOCUR_RHZP"
"KOCROS"	"B_KOCUR_ROSE"
"KOCSPP"	"B_KOCUR"
"KOCVAR"	"B_KOCUR_VRNS"
"KOL"	"B_KGLLA_ORLS"
"KOR"	"B_RLTLL_ORNT"
"KOS"	"B_YKNLL_RGNS"
"KOSSPP"	"B_YKNLL_RGNS"
"KOSTRA"	"B_YKNLL_RGNS"
"KOX"	"B_KLBSL_OXYT"
"KOZ"	"B_KLBSL_PNMN_OZAN"
"KPL"	"B_RLTLL_PLNT"
"KPN"	"B_KLBSL_PNMN"
"KQP"	"B_KLBSL_QSPN"
"KRN"	"B_KLBSL_PNMN_RHNS"
"KRO"	"B_KOCUR_ROSE"
"KTE"	"B_RLTLL_TRRG"
"KUR"	"B_KURTH"
"KURSPP"	"B_KURTH"
"KVA"	"B_KOCUR_VRNS"
"KVI"	"B_KLBSL_VRCL"
"KYT"	"B_KYTCC"
"KYT.SP"	"B_KYTCC"
"KYTSCH"	"B_KYTCC_SCHR"
"KYTSED"	"B_KYTCC_SDNT"
"KYTSPP"	"B_KYTCC"
"L.ACI"	"B_LCTBC_ACDPH"
"L.ADE"	"B_LCLRC_ADCR"
"L.ANG"	"B_LSTNL_ANGL"
"L.CAT"	"B_ERTHA_CTNF"
"L.CRE"	"B_LCNST_MSNT_CRMR"
"L.FER"	"B_LMSLC_FRMN"
"L.GRA"	"B_LISTR_GRAY"
"L.GRI"	"B_LMNRL_GRMN"
"L.INN"	"B_LISTR_INNC"
"L.IVA"	"B_LISTR_IVNV_IVNV"
"L.JEN"	"B_LCTBC_JNSN"
"L.LAC"	"B_LCNST_LCTS"
"L.MON"	"B_LISTR_MNCY"
"L.PNE"	"B_LGNLL_PNMP_PNMP"
"L.RIC"	"B_LMNRL_RCHR"
"L.SEE"	"B_LISTR_SLGR"
"L.VIR"	"B_WSSLL_VRDS"
"L.WEL"	"B_LISTR_WLSH"
"LAA"	"B_LGNLL_ANIS"
"LAC"	"B_LCTBC"
"LAC.SP"	"B_LCTBC"
"LACACI"	"B_LCTBC_ACDPH"
"LACCAS"	"B_LCTCS_CASE"
"LACCAT"	"B_ERTHA_CTNF"
"LACCRI"	"B_LCTBC_CRSP"
"LACCUR"	"B_LTLCT_CRVT"
"LACDEL"	"B_LCTBC_DLBR"
"LACFER"	"B_LMSLC_FRMN"
"LACGAS"	"B_LCTBC_GSSR"
"LACJEN"	"B_LCTBC_JNSN"
"LACLAC"	"B_LCTBC_DLBR_LCTS"
"LACMIN"	"B_ATPBM_MNTM"
"LACORA"	"B_LCHNN_ORAL"
"LACRHA"	"B_LCTCS_RHMN"
"LACSAK"	"B_LTLCT_SAKE"
"LACSAL"	"B_LGLCT_SLVR"
"LACSPP"	"B_LCTBC"
"LAD"	"B_LCLRC_ADCR"
"LAH"	"B_LCTBC_RHMN"
"LAI"	"B_LAWSN_INTR"
"LAM"	"B_LCTBC_LVRS"
"LAN"	"B_LSTNL_ANGL"
"LAP"	"B_LCTBC_ACDPH"
"LAR"	"B_SLMNL_ENTR_ENTR"
"LAT"	"B_LCTCC"
"LATGAR"	"B_LCTCC_GARV"
"LATLAC"	"B_LCTCC_LCTS"
"LATRAF"	"B_LCTCC_RFFN"
"LATSPP"	"B_LCTCC"
"LAU"	"B_LGNLL_PNMP"
"LAUMIR"	"B_LATRP_MRBL"
"LAUSPP"	"B_LATRP"
"LAW"	"B_LAWSN"
"LBA"	"B_LGNLL_PNMP_PSCL"
"LBASPP"	"B_LGNLL"
"LBI"	"B_LGNLL_BRMN"
"LBN"	"B_LGNLL_BRNN"
"LBO"	"B_FLRBC_BZMN"
"LBOSPP"	"B_LGNLL"
"LBP"	"B_LPTSP_BRGP"
"LBR"	"P_LSHMN_BRZL"
"LBT"	"B_LGNLL_PNMP_PSCL"
"LBTSPP"	"B_LGNLL"
"LBU"	"B_LPTTR_BCCL"
"LBV"	"B_LCTBC_BRVS"
"LCA"	"B_ERTHA_CTNF"
"LCB"	"B_LCTBC"
"LCBACI"	"B_LVLCT_ACDF"
"LCBCAS"	"B_LCTCS_CASE"
"LCBCRI"	"B_LCTBC"
"LCBFER"	"B_LMSLC_FRMN"
"LCBGAS"	"B_LCTBC_GSSR"
"LCBINE"	"B_LCTBC"
"LCBPAR"	"B_LCTCS_PRCS"
"LCBPLA"	"B_LCTPL_PLNT"
"LCBREU"	"B_LCTBC"
"LCBRHA"	"B_LCTCS_RHMN"
"LCBSAK"	"B_LCTBC"
"LCBSAL"	"B_LGLCT_SLVR"
"LCBSPP"	"B_LCTBC"
"LCC"	"B_LGNLL_PNMP"
"LCC.SP"	"B_LCTCC"
"LCCGAR"	"B_LCTCC_GARV"
"LCCLAC"	"B_LCTCC_LCTS"
"LCCLSC"	"B_LCTCC_LCTS"
"LCCLSL"	"B_LCTCC_LCTS"
"LCCSPP"	"B_LCTCC"
"LCE"	"B_LCTBC"
"LCESPP"	"B_LCTBC"
"LCH"	"B_LGNLL_CHRR"
"LCI"	"B_LCNST_CTRM"
"LCN"	"B_LGNLL_CNCN"
"LCP"	"B_LCTBC_CRSP"
"LCR"	"B_LCNST_MSNT_CRMR"
"LCS"	"B_LCTBC_CASE"
"LDE"	"B_LCNST_MSNT_DXTR"
"LDO"	"P_LSHMN_LNSN"
"LDU"	"B_FLRBC_DMFF"
"LEB"	"B_LPTSP_INTR"
"LEC"	"B_LCLRC"
"LEC.SP"	"B_LCLRC"
"LECADE"	"B_LCLRC_ADCR"
"LECSPP"	"B_LCLRC"
"LEF"	"B_LEFSN"
"LEFSPP"	"B_LEFSN"
"LEG"	"B_LGNLL"
"LEG.SP"	"B_LGNLL"
"LEGANI"	"B_LGNLL_ANIS"
"LEGBOZ"	"B_LGNLL_BZMN"
"LEGCHE"	"B_LGNLL_CHRR"
"LEGDUM"	"B_LGNLL_DMFF"
"LEGERY"	"B_LGNLL_ERYT"
"LEGFEE"	"B_LGNLL_FEEL"
"LEGGOR"	"B_LGNLL_GRMN"
"LEGHAC"	"B_LGNLL_HCKL"
"LEGISR"	"B_LGNLL_ISRL"
"LEGJAM"	"B_LGNLL_JMST"
"LEGJOR"	"B_LGNLL_JRDN"
"LEGLON"	"B_LGNLL_LNGB"
"LEGMIC"	"B_LGNLL_MCDD"
"LEGNPN"	"B_LGNLL"
"LEGOAK"	"B_LGNLL_OKRD"
"LEGPAR"	"B_LGNLL_PRSN"
"LEGPNE"	"B_LGNLL_PNMP"
"LEGQUI"	"B_LGNLL_QNLV"
"LEGRUB"	"B_LGNLL_RBRL"
"LEGSAI"	"B_LGNLL_SNTH"
"LEGSPP"	"B_LGNLL"
"LEGSTE"	"B_LGNLL_STGR"
"LEGTUC"	"B_LGNLL_TCSN"
"LEGWAD"	"B_LGNLL_WDSW"
"LEGWOR"	"B_LGNLL"
"LEH"	"B_LPTSP_INTR"
"LEI"	"P_LSHMN"
"LEIMEX"	"P_LSHMN_MXCN"
"LEITRO"	"P_LSHMN_TRPC"
"LEL"	"B_LLLTT"
"LELAMN"	"B_LLLTT_AMNG"
"LELNIM"	"B_LLLTT_NMPR"
"LELSPP"	"B_LLLTT"
"LEM"	"B_LMNRL"
"LEM.SP"	"B_LMNRL"
"LEMGRI"	"B_LMNRL_GRMN"
"LEMRIC"	"B_LMNRL_RCHR"
"LEMSPP"	"B_LMNRL"
"LEN"	"B_LGNLL_PNMP"
"LEP"	"B_LPTTR"
"LEP.SP"	"B_LPTSP"
"LEPSPP"	"B_LPTSP"
"LER"	"B_LGNLL_ERYT"
"LES"	"B_LPTSP"
"LESSPP"	"B_LPTSP"
"LET"	"B_LPTTR"
"LETBUC"	"B_LPTTR_BCCL"
"LETHON"	"B_LPTTR_HNGK"
"LETSPP"	"B_LPTTR"
"LEU"	"B_LCNST"
"LEU.SP"	"B_LCNST"
"LEULAC"	"B_LCNST_LCTS"
"LEUSPP"	"B_LCNST"
"LFE"	"B_LCTBC_FRMN"
"LFR"	"B_LGNLL_PNMP_FRSR"
"LGA"	"B_LCTCC_GARV"
"LGE"	"B_LGNLL_GSTN"
"LGO"	"B_FLRBC_GRMN"
"LGP"	"B_LGNLL_ANIS"
"LGPSPP"	"B_LGNLL"
"LGR"	"B_LMNRL_GRMN"
"LGS"	"B_LCTBC_GSSR"
"LGY"	"B_LISTR_GRAY"
"LHA"	"B_LGNLL_HCKL"
"LHO"	"F_CNCHT_HFFM"
"LIC"	"B_LGNLL_ANIS"
